====================================================================================================
RAPPORT D'ANALYSE - STRATÉGIE BOUGIE 8H30 (OUVERTURE NEW YORK)
====================================================================================================

Critères de la stratégie:
  - BULLISH: le HIGH de la bougie 8h30 dépasse le HIGH maximum des 5 bougies précédentes
  - BEARISH: le LOW de la bougie 8h30 est inférieur au LOW minimum des 5 bougies précédentes

Période analysée: 2018-2025

----------------------------------------------------------------------------------------------------
RÉSUMÉ
----------------------------------------------------------------------------------------------------
  Trades identifiés sur 1 minute:  1680 trades
  Trades identifiés sur 5 minutes: 1750 trades
  Trades identifiés sur 15 minutes: 1583 trades

  1 minute: 881 Bullish, 799 Bearish
  5 minutes: 899 Bullish, 851 Bearish
  15 minutes: 826 Bullish, 757 Bearish

====================================================================================================
TRADES IDENTIFIÉS - BOUGIES 1 MINUTE
====================================================================================================

Statistiques par année:
  2018: 114 Bullish, 89 Bearish (Total: 203)
  2019: 111 Bullish, 108 Bearish (Total: 219)
  2020: 110 Bullish, 108 Bearish (Total: 218)
  2021: 121 Bullish, 109 Bearish (Total: 230)
  2022: 128 Bullish, 93 Bearish (Total: 221)
  2023: 120 Bullish, 91 Bearish (Total: 211)
  2024: 91 Bullish, 103 Bearish (Total: 194)
  2025: 86 Bullish, 98 Bearish (Total: 184)

----------------------------------------------------------------------------------------------------
Liste détaillée des trades:
----------------------------------------------------------------------------------------------------

Date         Type     Entry Price    High 8h30      Low 8h30       Max High Prev5   Min Low Prev5   
2022-10-06   Bullish  13292.40       13314.84       13164.61       13246.12         13148.14        
2022-10-07   Bearish  12807.65       12892.84       12797.42       13113.21         12836.61        
2022-10-10   Bearish  12546.38       12638.39       12519.69       12650.32         12554.05        
2022-10-11   Bearish  12358.67       12432.50       12335.10       12484.76         12399.28        
2022-10-17   Bullish  12602.33       12625.61       12494.13       12500.94         12357.82        
2022-10-18   Bearish  12914.14       12985.70       12889.15       12961.56         12890.57        
2022-10-19   Bullish  12659.69       12737.50       12620.22       12669.91         12614.25        
2022-10-24   Bearish  12874.10       12947.93       12836.61       12971.79         12897.95        
2022-10-25   Bullish  13131.39       13145.02       13080.27       13094.18         13005.30        
2022-10-26   Bearish  13027.16       13073.17       12987.12       13095.32         13033.13        
2022-10-27   Bullish  12956.74       13022.34       12912.72       13017.22         12899.37        
2022-10-28   Bullish  12895.11       12909.03       12729.55       12749.71         12573.64        
2022-10-31   Bearish  13031.99       13088.79       13009.27       13088.79         13046.19        
2022-11-01   Bearish  13156.66       13198.41       13138.20       13193.29         13157.51        
2022-11-02   Bearish  12843.14       12882.62       12803.39       12894.54         12830.93        
2022-11-03   Bearish  12257.57       12323.17       12249.90       12324.31         12265.81        
2022-11-07   Bearish  12369.74       12459.77       12341.63       12433.36         12388.77        
2022-11-08   Bearish  12535.59       12589.55       12511.45       12613.97         12552.34        
2022-11-09   Bearish  12513.44       12516.56       12460.05       12568.82         12501.80        
2022-11-14   Bearish  13317.96       13387.54       13312.00       13409.41         13350.34        
2022-11-16   Bearish  13404.86       13445.19       13397.19       13528.39         13419.06        
2022-11-18   Bearish  13361.98       13452.29       13344.37       13452.86         13417.36        
2022-11-21   Bullish  13236.18       13283.60       13208.91       13258.33         13219.14        
2022-11-22   Bearish  13106.11       13208.91       13094.18       13224.53         13189.03        
2022-11-23   Bullish  13391.80       13406.57       13341.82       13379.30         13333.58        
2022-11-24   Bearish  13528.68       13538.62       13519.02       13543.16         13520.44        
2022-11-25   Bearish  13391.80       13419.63       13365.67       13459.39         13392.65        
2022-11-28   Bullish  13377.60       13382.14       13283.60       13307.74         13268.27        
2022-11-29   Bearish  13159.78       13208.63       13153.25       13236.46         13195.00        
2022-12-05   Bullish  13578.94       13599.67       13530.95       13596.27         13538.90        
2022-12-06   Bearish  13316.26       13410.54       13315.98       13441.50         13397.19        
2022-12-07   Bullish  13095.04       13172.56       13057.83       13095.60         12999.05        
2022-12-08   Bearish  13051.30       13145.59       13050.17       13174.55         13119.17        
2022-12-12   Bearish  13131.95       13174.84       13112.36       13193.58         13146.72        
2022-12-14   Bullish  13477.36       13500.14       13417.75       13441.65         13408.47        
2022-12-15   Bearish  13103.68       13176.50       13068.53       13185.78         13094.40        
2022-12-16   Bullish  12864.96       12886.61       12828.41       12856.81         12780.61        
2022-12-19   Bearish  12723.25       12775.55       12692.60       12795.51         12762.05        
2022-12-20   Bearish  12465.97       12542.17       12465.41       12552.57         12503.65        
2022-12-22   Bearish  12504.21       12606.00       12489.03       12706.09         12582.66        
2022-12-23   Bearish  12352.66       12428.85       12287.98       12532.61         12348.44        
2022-12-27   Bearish  12322.01       12434.76       12303.17       12489.59         12417.04        
2022-12-28   Bullish  12326.22       12367.84       12216.28       12316.38         12252.84        
2022-12-29   Bullish  12315.26       12336.35       12210.38       12264.08         12195.20        
2022-12-30   Bullish  12286.02       12313.01       12242.72       12289.67         12264.08        
2023-01-03   Bullish  12526.42       12576.47       12453.32       12530.08         12463.16        
2023-01-04   Bearish  12338.32       12424.07       12328.76       12425.76         12377.12        
2023-01-05   Bearish  12194.92       12287.14       12169.89       12398.77         12246.93        
2023-01-09   Bullish  12644.52       12648.45       12590.81       12602.62         12544.98        
2023-01-10   Bullish  12589.41       12648.45       12526.98       12569.72         12480.31        
2023-01-11   Bullish  12767.67       12774.42       12699.07       12747.15         12704.97        
2023-01-13   Bullish  12859.62       12896.45       12839.93       12852.59         12809.29        
2023-01-16   Bullish  13046.88       13059.25       13033.10       13042.94         13016.23        
2023-01-20   Bullish  12867.49       12873.11       12803.10       12870.58         12829.53        
2023-01-23   Bullish  13200.97       13216.71       13127.30       13185.22         13130.95        
2023-01-24   Bullish  13380.08       13386.54       13316.81       13368.83         13311.75        
2023-01-25   Bearish  13142.76       13186.06       13112.11       13228.80         13160.19        
2023-01-27   Bullish  13602.77       13613.73       13543.44       13585.05         13522.07        
2023-01-30   Bullish  13593.77       13621.04       13563.40       13606.98         13569.03        
2023-01-31   Bullish  13502.11       13539.22       13461.62       13515.88         13407.91        
2023-02-01   Bearish  13623.29       13671.94       13610.36       13675.31         13642.41        
2023-02-02   Bullish  14293.34       14325.67       14250.88       14263.53         14162.59        
2023-02-06   Bullish  14097.92       14132.50       14061.65       14102.42         14038.03        
2023-02-08   Bullish  14331.58       14342.26       14265.50       14324.83         14283.21        
2023-02-09   Bearish  14215.73       14315.83       14214.05       14313.30         14246.94        
2023-02-10   Bearish  13869.88       13939.62       13846.83       13890.97         13851.61        
2023-02-13   Bullish  13960.42       13978.98       13892.38       13960.99         13925.00        
2023-02-15   Bullish  14166.81       14190.43       14117.60       14187.61         14097.36        
2023-02-17   Bearish  13890.13       13973.08       13885.91       13967.73         13901.66        
2023-02-20   Bearish  13934.56       13941.58       13928.65       13962.11         13933.15        
2023-02-21   Bullish  13811.96       13821.24       13744.48       13796.22         13748.98        
2023-02-22   Bullish  13669.12       13679.81       13626.39       13657.60         13630.04        
2023-03-01   Bearish  13531.91       13563.96       13500.98       13608.67         13526.01        
2023-03-06   Bullish  13929.21       13942.43       13894.07       13926.40         13881.69        
2023-03-09   Bullish  13809.43       13824.05       13755.16       13807.18         13667.72        
2023-03-10   Bearish  13386.26       13527.41       13377.83       13619.08         13421.13        
2023-03-14   Bullish  13656.65       13673.63       13582.90       13602.10         13395.31        
2023-03-15   Bullish  13653.87       13666.95       13574.83       13609.62         13476.86        
2023-03-17   Bullish  14165.70       14209.95       14129.52       14173.49         14094.45        
